"","yearSeason","slugSeason","urlBREF","rankVotes","namePlayer","agePlayer","slugPlayerBREF","slugTeam","pctVote","votesFirst","pointsMax","pointsVote","isWinner"
"105",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",9,"Tony Parker",23,"parketo01","SAS",0.007,0,"1250",9,FALSE
"106",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",10,"Allen Iverson",30,"iversal01","PHI",0.001,0,"1250",1,FALSE
"107",2006,"2005-06","https://www.basketball-reference.com/awards/awards_2006.html",10,"Shawn Marion",27,"mariosh01","PHO",0.001,0,"1250",1,FALSE
"108",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",1,"Dirk Nowitzki",28,"nowitdi01","DAL",0.882,83,"1290",1138,TRUE
"109",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",2,"Steve Nash",32,"nashst01","PHO",0.785,44,"1290",1013,FALSE
"110",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",3,"Kobe Bryant",28,"bryanko01","LAL",0.404,2,"1290",521,FALSE
"111",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",4,"Tim Duncan",30,"duncati01","SAS",0.222,0,"1290",286,FALSE
"112",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",5,"LeBron James",22,"jamesle01","CLE",0.142,0,"1290",183,FALSE
"113",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",6,"Tracy McGrady",27,"mcgratr01","HOU",0.085,0,"1290",110,FALSE
"114",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",7,"Chris Bosh",22,"boshch01","TOR",0.033,0,"1290",43,FALSE
"115",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",8,"Gilbert Arenas",25,"arenagi01","WAS",0.024,0,"1290",31,FALSE
"116",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",9,"Carlos Boozer",25,"boozeca01","UTA",0.005,0,"1290",7,FALSE
"117",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",9,"Kevin Garnett",30,"garneke01","MIN",0.005,0,"1290",7,FALSE
"118",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",11,"Chauncey Billups",30,"billuch01","DET",0.003,0,"1290",4,FALSE
"119",2007,"2006-07","https://www.basketball-reference.com/awards/awards_2007.html",12,"Shaquille O'Neal",34,"onealsh01","MIA",0.002,0,"1290",3,FALSE
